is_scam,cleaned_stipend_monthly,has_website,has_email,skills_count,title_word_count,desc_char_length,numeric_openings,is_bulk_hiring,is_wfh_short_duration,company_name_word_count,link_count_desc,contact_count_desc,all_caps_ratio_desc,keyword_count,stipend_to_skills_ratio,text_density_index,low_skills_high_urgency,is_anonymous_recruiter,readability_score,fraud_phrase_score,urgency_score,contact_risk_score,skill_richness_score,readability_score,word_count,sentence_count,average_word_length,unique_word_count,lexical_diversity
0,20000.0,0,0,1,7,122,20,0,0,6,0,0,0.0412371134020618,0,10000.0,0.056910569105691,0,1,17.712500000000006,0,0,0,0.125,17.712500000000006,16,4,6.0625,15,0.9375
0,6500.0,1,0,2,4,1206,10,0,0,5,0,0,0.0292044310171198,0,2166.6666666666665,0.0033140016570008,0,0,36.78471014492757,0,1,0,0.4,36.78471014492757,182,12,5.456043956043956,109,0.5989010989010989
0,11000.0,1,0,4,4,199,1,0,0,1,0,0,0.0387096774193548,0,2200.0,0.02,0,0,21.524525862069,0,0,0,0.8,21.524525862069,30,4,5.166666666666667,23,0.7666666666666667
0,4500.0,1,0,6,6,1240,3,0,0,2,0,0,0.029440628066732,0,642.8571428571429,0.0048348106365834,0,0,13.621143144485416,0,0,0,0.8571428571428571,13.621143144485416,149,19,6.8389261744966445,90,0.6040268456375839
1,5000.0,1,0,6,5,878,1,0,0,3,0,0,0.0248275862068965,0,714.2857142857143,0.005688282138794,0,0,11.666184210526325,0,0,0,1.0,11.666184210526325,108,12,6.712962962962963,76,0.7037037037037037
0,14500.0,1,0,1,4,223,0,0,0,4,0,0,0.0166666666666666,0,7250.0,0.0178571428571428,0,0,18.87708333333336,0,0,0,0.2,18.87708333333336,35,3,5.142857142857143,23,0.6571428571428571
0,6000.0,1,0,4,10,394,5,0,1,2,0,0,0.0432098765432098,0,1200.0,0.0253164556962025,0,0,36.02174242424243,6,0,8,0.3636363636363636,36.02174242424243,53,6,6.113207547169812,44,0.8301886792452831
0,9000.0,1,0,1,6,529,2,0,0,4,0,0,0.034324942791762,0,4500.0,0.0113207547169811,0,0,-5.251071428571407,0,0,0,0.1428571428571428,-5.251071428571407,62,6,7.048387096774194,46,0.7419354838709677
0,10500.0,1,0,1,5,1020,1,0,0,2,0,0,0.0249702734839476,0,5250.0,0.0048971596474045,0,0,35.07409090909093,0,0,0,0.1666666666666666,35.07409090909093,145,11,5.8,92,0.6344827586206897
0,22500.0,1,0,6,5,929,2,0,0,2,0,0,0.0116429495472186,0,3214.285714285714,0.0053763440860215,0,0,7.837391713747678,0,0,0,1.0,7.837391713747678,116,9,6.663793103448276,85,0.7327586206896551
0,5000.0,1,0,1,4,473,1,0,0,6,0,0,0.0127877237851662,0,2500.0,0.0084388185654008,0,0,30.64609090909093,0,0,0,0.2,30.64609090909093,66,5,5.924242424242424,49,0.7424242424242424
0,0.0,1,0,5,8,575,1,0,0,4,0,0,0.0281385281385281,0,0.0,0.0138888888888888,0,0,49.24352941176471,6,0,8,0.5555555555555556,49.24352941176471,86,5,5.372093023255814,66,0.7674418604651163
0,3500.0,1,0,3,6,244,1,0,0,2,0,0,0.0603015075376884,0,875.0,0.0244897959183673,0,0,23.268294117647088,0,0,0,0.4285714285714285,23.268294117647088,34,5,5.852941176470588,28,0.8235294117647058
